entry_time,exit_time,direction,killzone,entry_type,entry,stop,target,exit,outcome,r,setup_sweep_time,setup_mss_time,sweep_level,fvg_top,fvg_bottom,fvg_time,setup_mss_tf
2023-01-04 10:47:00-05:00,2023-01-04 12:47:00-05:00,long,am,fvg,10879.8,10809.339285714286,11020.721428571425,10977.8,expired,1.3624613513102781,2023-01-04 10:00:00-05:00,2023-01-04 10:45:00-05:00,10885.1,10880.1,10867.3,2023-01-04 10:46:00-05:00,1m
2023-01-12 09:59:00-05:00,2023-01-12 10:11:00-05:00,long,am,fvg,11281.7,11233.95,11377.2,11377.2,win,1.9581151832460733,2023-01-12 08:45:00-05:00,2023-01-12 08:56:00-05:00,11317.8,11281.7,11274.8,2023-01-12 09:58:00-05:00,1m
2023-01-13 09:53:00-05:00,2023-01-13 10:24:00-05:00,long,am,fvg,11387.6,11356.339285714286,11450.121428571429,11450.121428571429,win,1.9360219353364558,2023-01-13 09:15:00-05:00,2023-01-13 09:28:00-05:00,11327.8,11387.6,11380.8,2023-01-13 09:51:00-05:00,1m
2023-01-19 08:55:00-05:00,2023-01-19 09:40:00-05:00,long,am,fvg,11328.0,11299.003571428571,11385.992857142857,11385.992857142857,win,1.9310259884222196,2023-01-19 08:15:00-05:00,2023-01-19 08:29:00-05:00,11298.4,11328.0,11320.5,2023-01-19 08:54:00-05:00,1m
2023-01-19 09:59:00-05:00,2023-01-19 10:46:00-05:00,long,am,fvg,11337.8,11292.560714285713,11428.278571428571,11292.560714285713,loss,-1.0442093629115021,2023-01-19 08:45:00-05:00,2023-01-19 08:54:00-05:00,11297.6,11344.8,11331.3,2023-01-19 09:58:00-05:00,1m
2023-01-24 08:00:00-05:00,2023-01-24 08:06:00-05:00,long,am,fvg,11819.3,11812.82142857143,11832.25714285714,11832.25714285714,win,1.6912899669238532,2023-01-24 06:30:00-05:00,2023-01-24 06:42:00-05:00,11827.8,11827.5,11824.7,2023-01-24 07:49:00-05:00,1m
2023-01-24 09:29:00-05:00,2023-01-24 09:31:00-05:00,long,am,fvg,11798.5,11784.153571428571,11827.192857142858,11784.153571428571,loss,-1.1394075180482908,2023-01-24 09:15:00-05:00,2023-01-24 09:16:00-05:00,11784.8,11798.5,11795.2,2023-01-24 09:28:00-05:00,1m
2023-01-24 09:55:00-05:00,2023-01-24 09:58:00-05:00,long,am,fvg,11884.5,11841.917857142857,11969.664285714287,11841.917857142857,loss,-1.046968044955128,2023-01-24 09:45:00-05:00,2023-01-24 09:47:00-05:00,11783.9,11884.5,11880.0,2023-01-24 09:54:00-05:00,1m
2023-01-25 08:53:00-05:00,2023-01-25 09:08:00-05:00,long,am,fvg,11653.6,11646.35,11668.1,11668.1,win,1.7241379310344827,2023-01-25 05:30:00-05:00,2023-01-25 07:38:00-05:00,11706.3,11658.4,11656.5,2023-01-25 08:52:00-05:00,1m
2023-01-30 08:00:00-05:00,2023-01-30 08:21:00-05:00,long,am,fvg,12029.4,12018.410714285714,12051.378571428571,12051.378571428571,win,1.8180045498862554,2023-01-30 06:30:00-05:00,2023-01-30 07:02:00-05:00,12009.7,12029.4,12023.6,2023-01-30 07:46:00-05:00,1m
2023-01-30 11:32:00-05:00,2023-01-30 11:55:00-05:00,long,am,fvg,12007.4,11980.782142857142,12060.635714285714,11980.782142857142,loss,-1.0751375285120084,2023-01-30 10:30:00-05:00,2023-01-30 11:13:00-05:00,11987.8,12007.4,12004.6,2023-01-30 11:29:00-05:00,1m
2023-01-31 08:00:00-05:00,2023-01-31 08:18:00-05:00,long,am,fvg,11891.1,11872.564285714285,11928.171428571432,11872.564285714285,loss,-1.1078998073217652,2023-01-31 06:45:00-05:00,2023-01-31 06:46:00-05:00,11827.3,11891.1,11889.1,2023-01-31 07:54:00-05:00,1m
2023-02-03 09:50:00-05:00,2023-02-03 10:24:00-05:00,long,am,fvg,12668.9,12610.875,12784.949999999999,12784.949999999999,win,1.9655320982335198,2023-02-03 09:30:00-05:00,2023-02-03 09:33:00-05:00,12521.3,12668.9,12650.2,2023-02-03 09:47:00-05:00,1m
2023-02-07 09:53:00-05:00,2023-02-07 09:59:00-05:00,long,am,fvg,12478.5,12464.335714285715,12506.82857142857,12464.335714285715,loss,-1.1412002017145797,2023-02-07 09:15:00-05:00,2023-02-07 09:41:00-05:00,12470.1,12505.6,12488.8,2023-02-07 09:51:00-05:00,1m
2023-02-07 10:52:00-05:00,2023-02-07 10:57:00-05:00,long,am,fvg,12495.5,12480.807142857142,12524.885714285716,12480.807142857142,loss,-1.136120563928043,2023-02-07 10:15:00-05:00,2023-02-07 10:45:00-05:00,12454.3,12495.5,12491.0,2023-02-07 10:51:00-05:00,1m
2023-02-08 10:00:00-05:00,2023-02-08 10:16:00-05:00,long,am,fvg,12641.7,12618.607142857143,12687.885714285716,12687.885714285716,win,1.9133931333127143,2023-02-08 09:45:00-05:00,2023-02-08 09:46:00-05:00,12664.1,12652.4,12648.7,2023-02-08 09:59:00-05:00,1m
2023-02-10 08:07:00-05:00,2023-02-10 08:49:00-05:00,long,am,fvg,12264.2,12241.825,12308.95,12308.95,win,1.910614525139665,2023-02-10 07:15:00-05:00,2023-02-10 07:25:00-05:00,12236.3,12264.2,12261.5,2023-02-10 08:06:00-05:00,1m
2023-02-13 10:03:00-05:00,2023-02-13 12:03:00-05:00,long,am,fvg,12415.5,12355.317857142858,12535.864285714284,12498.0,expired,1.3376060767907134,2023-02-13 09:45:00-05:00,2023-02-13 09:46:00-05:00,12322.6,12419.9,12412.0,2023-02-13 09:59:00-05:00,1m
2023-02-14 09:48:00-05:00,2023-02-14 11:48:00-05:00,long,am,fvg,12502.4,12338.30357142857,12830.592857142858,12406.9,expired,-0.5941628397936739,2023-02-14 09:45:00-05:00,2023-02-14 09:46:00-05:00,12421.1,12505.4,12496.6,2023-02-14 09:47:00-05:00,1m
2023-02-15 09:13:00-05:00,2023-02-15 09:18:00-05:00,long,am,fvg,12534.6,12516.992857142857,12569.814285714287,12516.992857142857,loss,-1.113590263691682,2023-02-15 08:45:00-05:00,2023-02-15 08:46:00-05:00,12516.4,12535.3,12532.0,2023-02-15 09:11:00-05:00,1m
2023-02-15 11:08:00-05:00,2023-02-15 13:08:00-05:00,long,am,fvg,12566.9,12511.367857142857,12677.964285714284,12588.3,expired,0.3493472249019194,2023-02-15 10:15:00-05:00,2023-02-15 10:35:00-05:00,12490.3,12575.5,12561.2,2023-02-15 11:07:00-05:00,1m
2023-02-16 10:08:00-05:00,2023-02-16 10:49:00-05:00,long,am,fvg,12532.7,12486.339285714286,12625.42142857143,12625.42142857143,win,1.9568600261921272,2023-02-16 09:45:00-05:00,2023-02-16 09:48:00-05:00,12474.7,12532.7,12526.2,2023-02-16 10:07:00-05:00,1m
2023-02-20 08:12:00-05:00,2023-02-20 08:31:00-05:00,short,am,fvg,12375.0,12380.0,12365.0,12380.0,loss,-1.4,2023-02-20 07:15:00-05:00,2023-02-20 07:25:00-05:00,12374.5,12375.8,12374.3,2023-02-20 08:10:00-05:00,1m
2023-02-22 08:21:00-05:00,2023-02-22 08:28:00-05:00,short,am,fvg,12109.7,12116.528571428573,12096.042857142857,12096.042857142857,win,1.707112970711326,2023-02-22 07:45:00-05:00,2023-02-22 08:10:00-05:00,12118.2,12109.1,12106.3,2023-02-22 08:20:00-05:00,1m
2023-02-23 08:48:00-05:00,2023-02-23 08:56:00-05:00,short,am,fvg,12174.8,12190.9,12142.599999999999,12190.9,loss,-1.1242236024844692,2023-02-23 08:30:00-05:00,2023-02-23 08:31:00-05:00,12199.0,12177.8,12174.8,2023-02-23 08:47:00-05:00,1m
2023-02-27 09:40:00-05:00,2023-02-27 09:58:00-05:00,short,am,fvg,12105.7,12119.371428571429,12078.357142857145,12119.371428571429,loss,-1.1462904911180845,2023-02-27 08:30:00-05:00,2023-02-27 09:32:00-05:00,12054.6,12104.6,12100.2,2023-02-27 09:39:00-05:00,1m
2023-02-28 08:09:00-05:00,2023-02-28 09:17:00-05:00,short,am,fvg,12094.8,12119.210714285715,12045.978571428568,12045.978571428568,win,1.918068763716171,2023-02-28 07:00:00-05:00,2023-02-28 08:07:00-05:00,12099.6,12096.8,12093.3,2023-02-28 08:08:00-05:00,1m
2023-03-01 08:00:00-05:00,2023-03-01 08:01:00-05:00,short,am,fvg,12095.1,12100.1,12085.1,12085.1,win,1.6,2023-03-01 06:30:00-05:00,2023-03-01 06:54:00-05:00,12116.5,12096.2,12095.1,2023-03-01 07:43:00-05:00,1m
2023-03-02 08:00:00-05:00,2023-03-02 08:02:00-05:00,short,am,fvg,11856.6,11865.771428571428,11838.257142857145,11865.771428571428,loss,-1.2180685358255612,2023-03-02 06:15:00-05:00,2023-03-02 07:32:00-05:00,11882.4,11868.2,11856.6,2023-03-02 07:51:00-05:00,1m
2023-03-03 08:00:00-05:00,2023-03-03 08:35:00-05:00,short,am,fvg,12070.2,12084.946428571428,12040.707142857147,12084.946428571428,loss,-1.1356260595786067,2023-03-03 05:45:00-05:00,2023-03-03 07:21:00-05:00,12084.0,12070.0,12068.0,2023-03-03 07:45:00-05:00,1m
2023-03-03 11:35:00-05:00,2023-03-03 11:52:00-05:00,short,am,fvg,12180.1,12196.92857142857,12146.44285714286,12196.92857142857,loss,-1.1188455008489044,2023-03-03 10:45:00-05:00,2023-03-03 11:11:00-05:00,12206.7,12186.1,12180.1,2023-03-03 11:34:00-05:00,1m
2023-03-08 09:59:00-05:00,2023-03-08 10:00:00-05:00,long,am,fvg,12157.1,12137.153571428571,12196.992857142859,12137.153571428571,loss,-1.1002685765443112,2023-03-08 08:30:00-05:00,2023-03-08 09:31:00-05:00,12139.0,12169.0,12162.3,2023-03-08 09:58:00-05:00,1m
2023-03-08 10:35:00-05:00,2023-03-08 11:35:00-05:00,long,am,fvg,12200.9,12156.332142857143,12290.035714285712,12156.332142857143,loss,-1.0448753906563035,2023-03-08 10:15:00-05:00,2023-03-08 10:25:00-05:00,12126.9,12200.9,12195.4,2023-03-08 10:34:00-05:00,1m
2023-03-16 08:00:00-04:00,2023-03-16 08:06:00-04:00,long,am,fvg,12286.6,12274.67857142857,12310.44285714286,12274.67857142857,loss,-1.1677651288196365,2023-03-16 06:00:00-04:00,2023-03-16 06:40:00-04:00,12258.1,12292.6,12287.6,2023-03-16 07:47:00-04:00,1m
2023-03-16 10:05:00-04:00,2023-03-16 10:55:00-04:00,long,am,fvg,12265.6,12199.582142857142,12397.635714285718,12397.635714285718,win,1.9697051663510963,2023-03-16 09:45:00-04:00,2023-03-16 09:54:00-04:00,12206.3,12268.9,12256.4,2023-03-16 09:57:00-04:00,1m
2023-03-17 08:38:00-04:00,2023-03-17 08:50:00-04:00,long,am,fvg,12547.8,12535.489285714286,12572.421428571426,12535.489285714286,loss,-1.1624601102408008,2023-03-17 07:45:00-04:00,2023-03-17 07:54:00-04:00,12580.3,12551.5,12548.0,2023-03-17 08:31:00-04:00,1m
2023-03-17 09:13:00-04:00,2023-03-17 09:32:00-04:00,long,am,fvg,12573.7,12561.332142857143,12598.435714285715,12598.435714285715,win,1.838290499566851,2023-03-17 09:00:00-04:00,2023-03-17 09:04:00-04:00,12539.0,12573.7,12568.8,2023-03-17 09:10:00-04:00,1m
2023-03-20 10:43:00-04:00,2023-03-20 10:50:00-04:00,long,am,fvg,12474.6,12455.110714285714,12513.578571428572,12513.578571428572,win,1.8973795125526856,2023-03-20 10:00:00-04:00,2023-03-20 10:32:00-04:00,12430.3,12476.3,12473.6,2023-03-20 10:42:00-04:00,1m
2023-03-24 08:48:00-04:00,2023-03-24 08:58:00-04:00,long,am,fvg,12667.5,12651.385714285714,12699.728571428572,12699.728571428572,win,1.8758865248226961,2023-03-24 08:15:00-04:00,2023-03-24 08:37:00-04:00,12650.5,12671.3,12663.6,2023-03-24 08:45:00-04:00,1m
2023-03-27 09:52:00-04:00,2023-03-27 10:30:00-04:00,long,am,fvg,12839.7,12762.589285714286,12993.92142857143,12762.589285714286,loss,-1.0259367328979667,2023-03-27 09:45:00-04:00,2023-03-27 09:46:00-04:00,12783.5,12839.7,12836.9,2023-03-27 09:51:00-04:00,1m
2023-03-28 11:17:00-04:00,2023-03-28 12:17:00-04:00,long,am,fvg,12588.0,12566.582142857143,12630.835714285713,12566.582142857143,loss,-1.0933800233450086,2023-03-28 10:15:00-04:00,2023-03-28 10:19:00-04:00,12570.7,12588.2,12586.3,2023-03-28 11:16:00-04:00,1m
2023-03-31 08:29:00-04:00,2023-03-31 08:31:00-04:00,long,am,fvg,12963.1,12946.253571428571,12996.792857142858,12996.792857142858,win,1.8812804748781033,2023-03-31 07:00:00-04:00,2023-03-31 07:01:00-04:00,12956.2,12963.1,12962.1,2023-03-31 08:28:00-04:00,1m
2023-03-31 08:40:00-04:00,2023-03-31 08:44:00-04:00,long,am,fvg,12997.0,12984.042857142857,13022.914285714287,12984.042857142857,loss,-1.15435501653803,2023-03-31 08:30:00-04:00,2023-03-31 08:31:00-04:00,12956.0,12997.0,12994.7,2023-03-31 08:39:00-04:00,1m
2023-04-03 10:04:00-04:00,2023-04-03 10:49:00-04:00,long,am,fvg,13131.8,13094.060714285713,13207.278571428571,13094.060714285713,loss,-1.0529951736538277,2023-04-03 08:45:00-04:00,2023-04-03 08:53:00-04:00,13072.3,13133.9,13128.3,2023-04-03 10:03:00-04:00,1m
2023-04-04 10:33:00-04:00,2023-04-04 11:08:00-04:00,long,am,fvg,13182.9,13134.417857142858,13279.864285714282,13134.417857142858,loss,-1.041252302025784,2023-04-04 10:00:00-04:00,2023-04-04 10:01:00-04:00,13126.8,13185.9,13179.6,2023-04-04 10:32:00-04:00,1m
2023-04-07 09:06:00-04:00,2023-04-09 18:15:00-04:00,long,am,fvg,13065.6,13054.592857142858,13087.614285714286,13087.614285714286,win,1.8182998053212183,2023-04-07 08:15:00-04:00,2023-04-07 08:31:00-04:00,13035.1,13065.6,13063.6,2023-04-07 09:05:00-04:00,1m
2023-04-10 11:19:00-04:00,2023-04-10 13:19:00-04:00,long,am,fvg,12959.5,12910.689285714287,13057.121428571427,13020.1,expired,1.2005560839979805,2023-04-10 09:15:00-04:00,2023-04-10 10:37:00-04:00,12950.7,12959.7,12955.3,2023-04-10 11:13:00-04:00,1m
2023-04-12 10:43:00-04:00,2023-04-12 10:55:00-04:00,long,am,fvg,12957.3,12931.989285714286,13007.921428571426,12931.989285714286,loss,-1.079017920135462,2023-04-12 10:00:00-04:00,2023-04-12 10:23:00-04:00,12942.9,12960.6,12957.1,2023-04-12 10:42:00-04:00,1m
2023-04-13 09:53:00-04:00,2023-04-13 10:05:00-04:00,short,am,fvg,12960.0,12978.535714285714,12922.928571428572,12978.535714285714,loss,-1.1078998073217756,2023-04-13 08:45:00-04:00,2023-04-13 09:25:00-04:00,12919.3,12963.0,12956.6,2023-04-13 09:52:00-04:00,1m
2023-04-14 08:00:00-04:00,2023-04-14 08:03:00-04:00,long,am,fvg,13043.9,13038.9,13053.9,13053.9,win,1.6,2023-04-14 06:30:00-04:00,2023-04-14 06:48:00-04:00,13055.2,13043.9,13041.9,2023-04-14 07:40:00-04:00,1m
2023-04-14 09:40:00-04:00,2023-04-14 10:33:00-04:00,long,am,fvg,13093.3,13027.203571428572,13225.492857142854,13027.203571428572,loss,-1.0302588209866543,2023-04-14 09:00:00-04:00,2023-04-14 09:30:00-04:00,13013.8,13093.3,13081.7,2023-04-14 09:39:00-04:00,1m
2023-04-18 11:34:00-04:00,2023-04-18 11:39:00-04:00,long,am,fvg,13091.9,13070.889285714286,13133.921428571428,13070.889285714286,loss,-1.095189529151794,2023-04-18 10:45:00-04:00,2023-04-18 11:18:00-04:00,13071.8,13092.9,13091.1,2023-04-18 11:31:00-04:00,1m
2023-04-24 08:19:00-04:00,2023-04-24 08:43:00-04:00,short,am,fvg,12988.8,13004.20357142857,12957.992857142857,13004.20357142857,loss,-1.1298400185485775,2023-04-24 07:45:00-04:00,2023-04-24 07:50:00-04:00,13007.7,12991.3,12988.8,2023-04-24 08:18:00-04:00,1m
2023-04-24 10:14:00-04:00,2023-04-24 10:42:00-04:00,short,am,fvg,13009.1,13044.871428571429,12937.557142857144,12937.557142857144,win,1.944089456869009,2023-04-24 09:00:00-04:00,2023-04-24 09:32:00-04:00,13011.5,13011.4,13009.1,2023-04-24 10:02:00-04:00,1m
2023-04-28 09:52:00-04:00,2023-04-28 11:52:00-04:00,long,am,fvg,13138.9,13091.775,13233.15,13176.5,expired,0.755437665782501,2023-04-28 08:45:00-04:00,2023-04-28 08:52:00-04:00,13099.6,13139.5,13134.9,2023-04-28 09:51:00-04:00,1m
2023-05-01 09:04:00-04:00,2023-05-01 09:08:00-04:00,long,am,fvg,13230.4,13223.882142857143,13243.435714285713,13223.882142857143,loss,-1.3068493150685054,2023-05-01 08:30:00-04:00,2023-05-01 08:44:00-04:00,13219.7,13230.4,13229.0,2023-05-01 09:03:00-04:00,1m
2023-05-01 11:22:00-04:00,2023-05-01 12:02:00-04:00,long,am,fvg,13202.0,13185.760714285716,13234.478571428568,13234.478571428568,win,1.876841873762908,2023-05-01 10:15:00-04:00,2023-05-01 10:56:00-04:00,13211.3,13209.5,13206.0,2023-05-01 11:21:00-04:00,1m
2023-05-02 08:54:00-04:00,2023-05-02 09:08:00-04:00,long,am,fvg,13229.3,13222.45357142857,13242.992857142857,13222.45357142857,loss,-1.2921231090244998,2023-05-02 08:15:00-04:00,2023-05-02 08:44:00-04:00,13222.5,13229.4,13227.4,2023-05-02 08:52:00-04:00,1m
2023-05-02 09:24:00-04:00,2023-05-02 09:30:00-04:00,long,am,fvg,13227.6,13222.6,13237.6,13222.6,loss,-1.4,2023-05-02 08:45:00-04:00,2023-05-02 08:53:00-04:00,13215.3,13229.3,13228.5,2023-05-02 09:23:00-04:00,1m
2023-05-02 11:55:00-04:00,2023-05-02 12:30:00-04:00,long,am,fvg,13058.8,13044.425000000001,13087.549999999996,13087.549999999996,win,1.8608695652173737,2023-05-02 11:45:00-04:00,2023-05-02 11:46:00-04:00,13047.1,13063.7,13060.9,2023-05-02 11:54:00-04:00,1m
2023-05-03 09:59:00-04:00,2023-05-03 10:11:00-04:00,long,am,fvg,13153.8,13132.042857142857,13197.314285714285,13132.042857142857,loss,-1.0919238345370983,2023-05-03 09:45:00-04:00,2023-05-03 09:46:00-04:00,13121.7,13154.8,13151.1,2023-05-03 09:53:00-04:00,1m
2023-05-04 09:51:00-04:00,2023-05-04 10:17:00-04:00,long,am,fvg,12970.4,12952.682142857144,13005.835714285711,12952.682142857144,loss,-1.1128804676476602,2023-05-04 08:30:00-04:00,2023-05-04 09:08:00-04:00,13008.6,12974.8,12970.3,2023-05-04 09:50:00-04:00,1m
2023-05-05 09:05:00-04:00,2023-05-05 09:11:00-04:00,short,am,fvg,13049.2,13060.285714285716,13027.028571428571,13060.285714285716,loss,-1.1804123711340113,2023-05-05 07:45:00-04:00,2023-05-05 07:46:00-04:00,13073.2,13052.5,13048.7,2023-05-05 09:04:00-04:00,1m
2023-05-08 11:25:00-04:00,2023-05-08 11:30:00-04:00,long,am,fvg,13235.4,13225.492857142857,13255.214285714284,13225.492857142857,loss,-1.201874549387176,2023-05-08 10:45:00-04:00,2023-05-08 10:50:00-04:00,13201.4,13235.4,13233.8,2023-05-08 11:08:00-04:00,1m
2023-05-09 08:27:00-04:00,2023-05-09 08:35:00-04:00,long,am,fvg,13229.0,13223.978571428572,13239.042857142857,13223.978571428572,loss,-1.398293029872002,2023-05-09 07:30:00-04:00,2023-05-09 08:12:00-04:00,13226.5,13229.0,13228.0,2023-05-09 08:26:00-04:00,1m
2023-05-09 10:04:00-04:00,2023-05-09 11:12:00-04:00,long,am,fvg,13247.5,13216.425000000001,13309.649999999998,13216.425000000001,loss,-1.0643604183427215,2023-05-09 09:00:00-04:00,2023-05-09 09:30:00-04:00,13216.7,13247.5,13242.9,2023-05-09 09:59:00-04:00,1m
2023-05-11 08:18:00-04:00,2023-05-11 08:30:00-04:00,long,am,fvg,13384.3,13374.096428571429,13404.70714285714,13404.70714285714,win,1.8039901995099537,2023-05-11 07:30:00-04:00,2023-05-11 08:09:00-04:00,13362.3,13386.6,13379.9,2023-05-11 08:17:00-04:00,1m
2023-05-12 09:44:00-04:00,2023-05-12 09:48:00-04:00,long,am,fvg,13414.4,13400.332142857143,13442.535714285712,13400.332142857143,loss,-1.142168062960152,2023-05-12 08:45:00-04:00,2023-05-12 09:32:00-04:00,13398.9,13414.4,13412.7,2023-05-12 09:42:00-04:00,1m
2023-05-12 11:07:00-04:00,2023-05-12 11:15:00-04:00,long,am,fvg,13360.3,13330.42857142857,13420.042857142857,13330.42857142857,loss,-1.0669536107125777,2023-05-12 10:45:00-04:00,2023-05-12 11:05:00-04:00,13346.7,13360.8,13358.5,2023-05-12 11:06:00-04:00,1m
2023-05-15 11:07:00-04:00,2023-05-15 11:12:00-04:00,long,am,fvg,13344.3,13336.650000000001,13359.599999999995,13359.599999999995,win,1.7385620915031934,2023-05-15 09:45:00-04:00,2023-05-15 10:37:00-04:00,13362.5,13346.0,13344.0,2023-05-15 11:06:00-04:00,1m
2023-05-16 09:59:00-04:00,2023-05-16 10:10:00-04:00,long,am,fvg,13436.5,13418.564285714285,13472.37142857143,13418.564285714285,loss,-1.111509358821181,2023-05-16 09:30:00-04:00,2023-05-16 09:31:00-04:00,13381.9,13436.5,13433.0,2023-05-16 09:58:00-04:00,1m
2023-05-19 08:01:00-04:00,2023-05-19 08:10:00-04:00,long,am,fvg,13851.5,13845.275,13863.95,13845.275,loss,-1.3212851405622303,2023-05-19 07:00:00-04:00,2023-05-19 07:20:00-04:00,13840.2,13851.5,13849.9,2023-05-19 07:58:00-04:00,1m
2023-05-19 09:40:00-04:00,2023-05-19 09:52:00-04:00,long,am,fvg,13856.9,13837.139285714286,13896.421428571428,13837.139285714286,loss,-1.101210916320261,2023-05-19 08:30:00-04:00,2023-05-19 08:56:00-04:00,13838.2,13856.9,13853.5,2023-05-19 09:39:00-04:00,1m
2023-05-19 11:59:00-04:00,2023-05-19 13:59:00-04:00,long,am,fvg,13812.1,13770.842857142858,13894.614285714286,13791.1,expired,-0.5574792243767327,2023-05-19 11:15:00-04:00,2023-05-19 11:22:00-04:00,13812.1,13812.1,13803.6,2023-05-19 11:46:00-04:00,1m
2023-05-22 08:00:00-04:00,2023-05-22 08:24:00-04:00,long,am,fvg,13812.1,13805.442857142858,13825.414285714285,13825.414285714285,win,1.6995708154506226,2023-05-22 06:15:00-04:00,2023-05-22 07:33:00-04:00,13794.4,13812.1,13809.1,2023-05-22 07:59:00-04:00,1m
2023-05-23 09:57:00-04:00,2023-05-23 10:15:00-04:00,long,am,fvg,13822.1,13806.385714285714,13853.528571428573,13806.385714285714,loss,-1.127272727272723,2023-05-23 09:15:00-04:00,2023-05-23 09:33:00-04:00,13797.5,13822.7,13819.9,2023-05-23 09:55:00-04:00,1m
2023-05-24 08:25:00-04:00,2023-05-24 08:30:00-04:00,long,am,fvg,13634.1,13626.485714285714,13649.328571428572,13626.485714285714,loss,-1.262664165103184,2023-05-24 08:00:00-04:00,2023-05-24 08:08:00-04:00,13625.8,13635.8,13634.8,2023-05-24 08:24:00-04:00,1m
2023-05-24 09:59:00-04:00,2023-05-24 10:03:00-04:00,long,am,fvg,13603.3,13586.160714285714,13637.57857142857,13586.160714285714,loss,-1.1166909772869362,2023-05-24 09:30:00-04:00,2023-05-24 09:35:00-04:00,13596.5,13604.0,13598.5,2023-05-24 09:56:00-04:00,1m
2023-05-24 11:50:00-04:00,2023-05-24 12:21:00-04:00,long,am,fvg,13567.8,13542.6,13618.199999999997,13542.6,loss,-1.0793650793650829,2023-05-24 11:15:00-04:00,2023-05-24 11:24:00-04:00,13531.0,13567.8,13566.1,2023-05-24 11:49:00-04:00,1m
2023-05-25 10:49:00-04:00,2023-05-25 11:12:00-04:00,long,am,fvg,13886.3,13863.357142857141,13932.185714285715,13932.185714285715,win,1.9128268991282722,2023-05-25 10:00:00-04:00,2023-05-25 10:41:00-04:00,13826.8,13886.3,13880.7,2023-05-25 10:46:00-04:00,1m
2023-05-29 08:59:00-04:00,2023-05-29 10:59:00-04:00,long,am,fvg,14342.6,14334.439285714287,14358.921428571428,14352.3,expired,0.9435448577679788,2023-05-29 08:15:00-04:00,2023-05-29 08:26:00-04:00,14346.5,14342.6,14338.8,2023-05-29 08:58:00-04:00,1m
2023-05-29 10:59:00-04:00,2023-05-29 11:20:00-04:00,long,am,fvg,14352.3,14347.3,14362.3,14347.3,loss,-1.4,2023-05-29 08:45:00-04:00,2023-05-29 10:11:00-04:00,14344.5,14354.2,14351.9,2023-05-29 10:48:00-04:00,1m
2023-05-30 11:06:00-04:00,2023-05-30 11:16:00-04:00,long,am,fvg,14430.9,14412.489285714286,14467.721428571427,14412.489285714286,loss,-1.1086323957323019,2023-05-30 10:15:00-04:00,2023-05-30 10:57:00-04:00,14397.9,14430.9,14428.6,2023-05-30 11:02:00-04:00,1m
2023-05-31 09:32:00-04:00,2023-05-31 09:41:00-04:00,long,am,fvg,14308.8,14285.957142857143,14354.48571428571,14354.48571428571,win,1.9124452782989316,2023-05-31 09:15:00-04:00,2023-05-31 09:19:00-04:00,14288.1,14308.8,14301.9,2023-05-31 09:31:00-04:00,1m
2023-06-01 09:42:00-04:00,2023-06-01 11:15:00-04:00,long,am,fvg,14264.0,14215.175,14361.650000000001,14361.650000000001,win,1.9590373783922177,2023-06-01 08:30:00-04:00,2023-06-01 09:14:00-04:00,14249.8,14269.2,14259.4,2023-06-01 09:41:00-04:00,1m
2023-06-01 11:19:00-04:00,2023-06-01 12:20:00-04:00,long,am,fvg,14353.4,14315.385714285714,14429.42857142857,14429.42857142857,win,1.94738819992484,2023-06-01 09:45:00-04:00,2023-06-01 10:04:00-04:00,14243.5,14356.6,14350.1,2023-06-01 11:15:00-04:00,1m
2023-06-02 10:05:00-04:00,2023-06-02 10:43:00-04:00,long,am,fvg,14468.0,14434.417857142857,14535.164285714287,14535.164285714287,win,1.9404445389769234,2023-06-02 08:45:00-04:00,2023-06-02 09:28:00-04:00,14473.0,14468.0,14460.2,2023-06-02 10:04:00-04:00,1m
2023-06-06 08:01:00-04:00,2023-06-06 08:10:00-04:00,long,am,fvg,14569.3,14562.710714285715,14582.478571428568,14562.710714285715,loss,-1.3035230352304121,2023-06-06 06:15:00-04:00,2023-06-06 06:58:00-04:00,14547.0,14571.0,14567.3,2023-06-06 07:45:00-04:00,1m
2023-06-12 11:53:00-04:00,2023-06-12 12:04:00-04:00,long,am,fvg,14662.9,14653.925000000001,14680.849999999997,14653.925000000001,loss,-1.222841225626777,2023-06-12 10:15:00-04:00,2023-06-12 10:47:00-04:00,14598.7,14665.9,14662.7,2023-06-12 11:52:00-04:00,1m
2023-06-13 08:00:00-04:00,2023-06-13 08:26:00-04:00,long,am,fvg,14834.4,14825.885714285714,14851.42857142857,14851.42857142857,win,1.7651006711409338,2023-06-13 07:00:00-04:00,2023-06-13 07:15:00-04:00,14845.5,14835.1,14832.3,2023-06-13 07:59:00-04:00,1m
2023-06-13 09:57:00-04:00,2023-06-13 10:07:00-04:00,long,am,fvg,14851.4,14827.553571428572,14899.092857142854,14827.553571428572,loss,-1.0838700014976834,2023-06-13 08:45:00-04:00,2023-06-13 08:48:00-04:00,14827.6,14866.1,14859.1,2023-06-13 09:53:00-04:00,1m
2023-06-14 10:08:00-04:00,2023-06-14 11:21:00-04:00,long,am,fvg,14952.8,14922.689285714285,15013.021428571428,15013.021428571428,win,1.9335784604436015,2023-06-14 09:45:00-04:00,2023-06-14 09:49:00-04:00,14906.4,14952.8,14948.2,2023-06-14 10:06:00-04:00,1m
