date,direction,entry_time,exit_time,entry_price,exit_price,stop,or_high,or_low,atr14,rel_vol,outcome,pnl_pts,risk_pts,r,year
2023-09-28,long,2023-09-28 13:34:00+00:00,2023-09-28 13:36:00+00:00,14558.6,14538.361428571428,14538.361428571428,14558.6,14509.6,202.38571428571453,1.0326039704390668,stop,-20.23857142857196,20.23857142857196,-1.0,2023
2023-10-06,long,2023-10-06 13:34:00+00:00,2023-10-06 19:59:00+00:00,14664.0,14976.1,14640.067142857142,14664.0,14601.0,239.3285714285717,1.0268321513002363,eod,312.10000000000036,23.932857142857756,13.040649435921605,2023
2023-10-12,short,2023-10-12 13:34:00+00:00,2023-10-12 14:05:00+00:00,15254.1,15280.185714285715,15280.185714285715,15278.6,15254.1,260.8571428571431,1.6808168611574184,stop,-26.085714285714857,26.085714285714857,-1.0,2023
2023-10-13,short,2023-10-13 13:34:00+00:00,2023-10-13 13:41:00+00:00,15207.6,15233.88642857143,15233.88642857143,15244.9,15207.6,262.864285714286,1.6205250596658711,stop,-26.286428571429497,26.286428571429497,-1.0,2023
2023-10-20,short,2023-10-20 13:34:00+00:00,2023-10-20 19:59:00+00:00,14705.3,14556.9,14731.414999999999,14756.0,14705.3,261.15000000000015,1.0114111218257795,eod,148.39999999999964,26.11499999999978,5.682557916906026,2023
2023-11-14,long,2023-11-14 14:34:00+00:00,2023-11-14 14:36:00+00:00,15776.1,15756.31,15756.31,15776.1,15732.8,197.90000000000003,1.026554737022443,stop,-19.790000000000873,19.790000000000873,-1.0,2023
2023-11-15,long,2023-11-15 14:34:00+00:00,2023-11-15 14:41:00+00:00,15904.8,15882.99857142857,15882.99857142857,15904.8,15875.9,218.01428571428576,1.0046583407161842,stop,-21.801428571428914,21.801428571428914,-1.0,2023
2023-11-20,long,2023-11-20 14:34:00+00:00,2023-11-20 15:23:00+00:00,15910.8,15892.653571428571,15892.653571428571,15910.8,15844.4,181.46428571428584,1.0058401757835087,stop,-18.14642857142826,18.14642857142826,-1.0,2023
2023-11-27,short,2023-11-27 14:34:00+00:00,2023-11-27 14:39:00+00:00,15950.6,15967.634285714286,15967.634285714286,16001.4,15950.6,170.3428571428572,1.0502257856418762,stop,-17.034285714285943,17.034285714285943,-1.0,2023
2023-11-28,long,2023-11-28 14:34:00+00:00,2023-11-28 18:02:00+00:00,15974.2,15958.983571428573,15958.983571428573,15974.2,15940.1,152.1642857142858,1.0429787103314798,stop,-15.216428571427969,15.216428571427969,-1.0,2023
2023-11-29,long,2023-11-29 14:34:00+00:00,2023-11-29 15:03:00+00:00,16155.3,16139.724999999999,16139.724999999999,16155.3,16113.7,155.75,1.0335281451860965,stop,-15.575000000000728,15.575000000000728,-1.0,2023
2023-12-01,short,2023-12-01 14:34:00+00:00,2023-12-01 14:36:00+00:00,15854.0,15869.102142857142,15869.102142857142,15903.5,15854.0,151.02142857142852,1.1053648661084015,stop,-15.102142857142098,15.102142857142098,-1.0,2023
2023-12-04,long,2023-12-04 14:34:00+00:00,2023-12-04 20:59:00+00:00,15851.3,15846.0,15836.739285714286,15851.3,15816.9,145.60714285714272,1.1004591368227732,eod,-5.299999999999272,14.560714285713402,-0.3639931322050248,2023
2023-12-06,short,2023-12-06 14:34:00+00:00,2023-12-06 20:59:00+00:00,15946.6,15795.4,15963.613571428572,16018.0,15946.6,170.13571428571427,1.1201716738197425,eod,151.20000000000073,17.013571428571595,8.887022964859941,2023
2023-12-07,long,2023-12-07 14:34:00+00:00,2023-12-07 14:40:00+00:00,15948.1,15931.447142857143,15931.447142857143,15948.1,15887.8,166.52857142857152,1.076890191767436,stop,-16.6528571428571,16.6528571428571,-1.0,2023
2023-12-08,long,2023-12-08 14:34:00+00:00,2023-12-08 14:40:00+00:00,15976.5,15959.361428571428,15959.361428571428,15976.5,15929.6,171.38571428571439,1.1012530869843593,stop,-17.138571428571595,17.138571428571595,-1.0,2023
2023-12-11,long,2023-12-11 14:34:00+00:00,2023-12-11 20:59:00+00:00,16149.0,16245.8,16131.586428571429,16149.0,16079.2,174.13571428571439,1.1491457408645955,eod,96.79999999999927,17.41357142857123,5.55888264489932,2023
2023-12-12,short,2023-12-12 14:34:00+00:00,2023-12-12 14:36:00+00:00,16209.6,16228.03642857143,16228.03642857143,16249.0,16209.6,184.36428571428587,1.078123117696663,stop,-18.436428571429133,18.436428571429133,-1.0,2023
2023-12-13,long,2023-12-13 14:34:00+00:00,2023-12-13 14:45:00+00:00,16446.5,16426.97,16426.97,16446.5,16409.1,195.30000000000018,1.0825759620864455,stop,-19.529999999998836,19.529999999998836,-1.0,2023
2023-12-15,long,2023-12-15 14:34:00+00:00,2023-12-15 18:41:00+00:00,16622.3,16600.822857142855,16600.822857142855,16622.3,16585.7,214.77142857142903,1.0298132082403142,stop,-21.477142857143917,21.477142857143917,-1.0,2023
2024-01-02,short,2024-01-02 14:34:00+00:00,2024-01-02 20:59:00+00:00,16672.5,16563.9,16686.645714285714,16715.2,16672.5,141.45714285714297,1.031879830829809,eod,108.59999999999854,14.145714285714348,7.6772369218338365,2024
2024-01-03,long,2024-01-03 14:34:00+00:00,2024-01-03 14:37:00+00:00,16465.6,16450.324285714283,16450.324285714283,16465.6,16424.2,152.75714285714275,1.0293151969981238,stop,-15.275714285715367,15.275714285715367,-1.0,2024
2024-01-04,long,2024-01-04 14:34:00+00:00,2024-01-04 14:39:00+00:00,16333.4,16317.577142857142,16317.577142857142,16333.4,16288.4,158.22857142857134,1.0439479787452661,stop,-15.822857142857174,15.822857142857174,-1.0,2024
2024-01-05,long,2024-01-05 14:34:00+00:00,2024-01-05 14:39:00+00:00,16333.0,16316.472857142857,16316.472857142857,16333.0,16284.2,165.27142857142866,1.0113739897134462,stop,-16.52714285714319,16.52714285714319,-1.0,2024
2024-01-08,long,2024-01-08 14:34:00+00:00,2024-01-08 20:59:00+00:00,16402.3,16655.4,16385.707142857143,16402.3,16360.4,165.92857142857156,1.0104111522851598,eod,253.10000000000218,16.59285714285579,15.253551442102106,2024
2024-01-09,long,2024-01-09 14:34:00+00:00,2024-01-09 20:59:00+00:00,16570.6,16688.4,16553.164999999997,16570.6,16523.6,174.3500000000001,1.0529052078102383,eod,117.80000000000291,17.43500000000131,6.756524232864586,2024
2024-01-10,long,2024-01-10 14:34:00+00:00,2024-01-10 14:40:00+00:00,16731.7,16713.872142857144,16713.872142857144,16731.7,16699.2,178.27857142857127,1.028101802757158,stop,-17.827857142856374,17.827857142856374,-1.0,2024
2024-01-11,long,2024-01-11 14:34:00+00:00,2024-01-11 14:42:00+00:00,16875.6,16857.340714285714,16857.340714285714,16875.6,16836.6,182.59285714285684,1.0358014885417586,stop,-18.259285714284488,18.259285714284488,-1.0,2024
2024-01-12,short,2024-01-12 14:34:00+00:00,2024-01-12 15:07:00+00:00,16839.1,16858.917142857143,16858.917142857143,16876.6,16839.1,198.17142857142815,1.0760690789473684,stop,-19.817142857144063,19.817142857144063,-1.0,2024
2024-01-16,long,2024-01-16 14:34:00+00:00,2024-01-16 14:37:00+00:00,16813.8,16793.61142857143,16793.61142857143,16813.8,16779.7,201.88571428571413,1.0737009220247908,stop,-20.188571428570867,20.188571428570867,-1.0,2024
2024-01-17,short,2024-01-17 14:34:00+00:00,2024-01-17 14:41:00+00:00,16635.4,16655.793571428574,16655.793571428574,16718.9,16635.4,203.9357142857139,1.0910802113060902,stop,-20.393571428572614,20.393571428572614,-1.0,2024
2024-01-18,long,2024-01-18 14:34:00+00:00,2024-01-18 14:46:00+00:00,16925.9,16904.168571428574,16904.168571428574,16925.9,16875.9,217.3142857142853,1.0669648253354285,stop,-21.731428571427386,21.731428571427386,-1.0,2024
2024-01-22,long,2024-01-22 14:34:00+00:00,2024-01-22 14:36:00+00:00,17464.6,17442.84857142857,17442.84857142857,17464.6,17418.2,217.51428571428536,1.007910074937552,stop,-21.751428571427823,21.751428571427823,-1.0,2024
2024-01-25,short,2024-01-25 14:34:00+00:00,2024-01-25 14:49:00+00:00,17570.6,17591.101428571426,17591.101428571426,17620.8,17570.6,205.01428571428525,1.0266919442689055,stop,-20.501428571427823,20.501428571427823,-1.0,2024
2024-01-26,long,2024-01-26 14:34:00+00:00,2024-01-26 17:37:00+00:00,17468.7,17447.80285714286,17447.80285714286,17468.7,17433.6,208.97142857142822,1.0716049382716049,stop,-20.89714285714217,20.89714285714217,-1.0,2024
2024-01-29,long,2024-01-29 14:34:00+00:00,2024-01-29 15:03:00+00:00,17461.5,17442.39214285714,17442.39214285714,17461.5,17434.8,191.07857142857134,1.0233647666526517,stop,-19.107857142858848,19.107857142858848,-1.0,2024
2024-01-31,long,2024-01-31 14:34:00+00:00,2024-01-31 19:39:00+00:00,17333.7,17312.427142857145,17312.427142857145,17333.7,17280.0,212.72857142857097,1.0477342851957165,stop,-21.272857142856083,21.272857142856083,-1.0,2024
2024-02-01,long,2024-02-01 14:34:00+00:00,2024-02-01 14:40:00+00:00,17243.4,17221.242142857143,17221.242142857143,17243.4,17203.7,221.57857142857105,1.083381288427174,stop,-22.15785714285812,22.15785714285812,-1.0,2024
2024-02-02,long,2024-02-02 14:34:00+00:00,2024-02-02 20:59:00+00:00,17431.2,17640.5,17407.887142857144,17431.2,17376.9,233.12857142857112,1.1155818540433924,eod,209.29999999999927,23.312857142856956,8.977878546479605,2024
2024-02-05,long,2024-02-05 14:34:00+00:00,2024-02-05 20:03:00+00:00,17656.9,17634.998571428572,17634.998571428572,17656.9,17627.9,219.01428571428525,1.0283604050662127,stop,-21.90142857142928,21.90142857142928,-1.0,2024
2024-02-06,short,2024-02-06 14:34:00+00:00,2024-02-06 20:59:00+00:00,17642.7,17583.3,17663.648571428574,17689.5,17642.7,209.48571428571398,1.0003170485660757,eod,59.400000000001455,20.948571428572905,2.8355155482813754,2024
2024-02-07,short,2024-02-07 14:34:00+00:00,2024-02-07 14:52:00+00:00,17669.3,17690.912857142856,17690.912857142856,17702.6,17669.3,216.12857142857087,1.0012425231889501,stop,-21.612857142856228,21.612857142856228,-1.0,2024
2024-02-13,short,2024-02-13 14:34:00+00:00,2024-02-13 20:41:00+00:00,17523.8,17544.087857142855,17544.087857142855,17574.0,17523.8,202.8785714285706,1.0810214101037097,stop,-20.2878571428555,20.2878571428555,-1.0,2024
2024-02-14,short,2024-02-14 14:34:00+00:00,2024-02-14 15:07:00+00:00,17720.4,17743.025,17743.025,17754.8,17720.4,226.24999999999923,1.046118392625666,stop,-22.625,22.625,-1.0,2024
2024-02-15,short,2024-02-15 14:34:00+00:00,2024-02-15 18:12:00+00:00,17808.2,17830.740714285716,17830.740714285716,17839.7,17808.2,225.40714285714213,1.02695572378986,stop,-22.540714285714785,22.540714285714785,-1.0,2024
2024-02-16,short,2024-02-16 14:34:00+00:00,2024-02-16 20:59:00+00:00,17826.5,17686.7,17848.123571428572,17869.8,17826.5,216.23571428571373,1.0357142857142858,eod,139.79999999999927,21.623571428572177,6.465166980477396,2024
2024-02-21,long,2024-02-21 14:34:00+00:00,2024-02-21 15:20:00+00:00,17461.6,17441.40857142857,17441.40857142857,17461.6,17414.7,201.9142857142854,1.0487122884473878,stop,-20.19142857143015,20.19142857143015,-1.0,2024
2024-02-23,long,2024-02-23 14:34:00+00:00,2024-02-23 14:43:00+00:00,18093.2,18070.61642857143,18070.61642857143,18093.2,18050.6,225.8357142857138,1.0109463276836157,stop,-22.583571428571304,22.583571428571304,-1.0,2024
2024-02-26,short,2024-02-26 14:34:00+00:00,2024-02-26 14:37:00+00:00,17971.6,17993.589285714283,17993.589285714283,18011.5,17971.6,219.89285714285663,1.0562374601675912,stop,-21.98928571428405,21.98928571428405,-1.0,2024
2024-02-27,short,2024-02-27 14:34:00+00:00,2024-02-27 15:19:00+00:00,17961.9,17983.302142857145,17983.302142857145,17990.0,17961.9,214.02142857142826,1.0336178981454225,stop,-21.40214285714319,21.40214285714319,-1.0,2024
2024-02-28,long,2024-02-28 14:34:00+00:00,2024-02-28 14:43:00+00:00,17908.0,17885.929285714286,17885.929285714286,17908.0,17866.3,220.70714285714243,1.0342616827926947,stop,-22.07071428571362,22.07071428571362,-1.0,2024
2024-02-29,long,2024-02-29 14:34:00+00:00,2024-02-29 14:38:00+00:00,18030.3,18008.57357142857,18008.57357142857,18030.3,17984.5,217.26428571428525,1.0770177598030597,stop,-21.726428571430006,21.726428571430006,-1.0,2024
2024-03-01,long,2024-03-01 14:34:00+00:00,2024-03-01 15:04:00+00:00,18109.7,18088.757857142857,18088.757857142857,18109.7,18059.8,209.42142857142815,1.0106330293937715,stop,-20.942142857144063,20.942142857144063,-1.0,2024
2024-03-04,short,2024-03-04 14:34:00+00:00,2024-03-04 15:13:00+00:00,18259.7,18280.650714285715,18280.650714285715,18306.1,18259.7,209.50714285714275,1.014263350147852,stop,-20.95071428571464,20.95071428571464,-1.0,2024
2024-03-05,short,2024-03-05 14:34:00+00:00,2024-03-05 20:59:00+00:00,18047.3,17906.3,18067.330714285712,18108.6,18047.3,200.3071428571428,1.052803261977574,eod,141.0,20.030714285712747,7.039189815640808,2024
2024-03-06,short,2024-03-06 14:34:00+00:00,2024-03-06 16:50:00+00:00,18069.9,18091.97857142857,18091.97857142857,18102.8,18069.9,220.78571428571428,1.036039973195816,stop,-22.078571428570285,22.078571428570285,-1.0,2024
2024-03-07,long,2024-03-07 14:34:00+00:00,2024-03-07 14:44:00+00:00,18171.4,18148.582857142857,18148.582857142857,18171.4,18144.6,228.17142857142866,1.0541320507214693,stop,-22.817142857144063,22.817142857144063,-1.0,2024
2024-03-08,long,2024-03-08 14:34:00+00:00,2024-03-08 14:35:00+00:00,18344.1,18320.05357142857,18320.05357142857,18344.1,18290.9,240.46428571428572,1.1267088349316465,stop,-24.046428571429715,24.046428571429715,-1.0,2024
2024-03-11,short,2024-03-11 13:34:00+00:00,2024-03-11 14:09:00+00:00,17913.0,17935.382142857143,17935.382142857143,17995.5,17913.0,223.82142857142884,1.0824079485680889,stop,-22.382142857142753,22.382142857142753,-1.0,2024
2024-03-12,short,2024-03-12 13:34:00+00:00,2024-03-12 13:59:00+00:00,18024.8,18047.02,18047.02,18099.3,18024.8,222.20000000000047,1.009620983170211,stop,-22.220000000001164,22.220000000001164,-1.0,2024
2024-03-13,short,2024-03-13 13:34:00+00:00,2024-03-13 19:59:00+00:00,18145.8,18093.0,18169.801428571427,18191.0,18145.8,240.01428571428602,1.0584392215485978,eod,52.79999999999927,24.001428571427823,2.1998690554134064,2024
2024-03-14,long,2024-03-14 13:34:00+00:00,2024-03-14 13:44:00+00:00,18147.5,18122.812857142857,18122.812857142857,18147.5,18099.3,246.87142857142888,1.0512855919798947,stop,-24.687142857143044,24.687142857143044,-1.0,2024
2024-03-15,short,2024-03-15 13:34:00+00:00,2024-03-15 14:47:00+00:00,17893.7,17919.352857142858,17919.352857142858,17940.1,17893.7,256.5285714285718,1.042496024565444,stop,-25.6528571428571,25.6528571428571,-1.0,2024
2024-03-21,short,2024-03-21 13:34:00+00:00,2024-03-21 13:38:00+00:00,18435.3,18462.344999999998,18462.344999999998,18471.5,18435.3,270.44999999999993,1.0262936074176794,stop,-27.044999999998254,27.044999999998254,-1.0,2024
2024-03-22,short,2024-03-22 13:34:00+00:00,2024-03-22 14:02:00+00:00,18300.7,18326.29357142857,18326.29357142857,18326.9,18300.7,255.93571428571417,1.0043519394512772,stop,-25.593571428569703,25.593571428569703,-1.0,2024
2024-04-02,short,2024-04-02 13:34:00+00:00,2024-04-02 15:36:00+00:00,18070.8,18089.18357142857,18089.18357142857,18101.6,18070.8,183.8357142857141,1.0141416326420247,stop,-18.383571428570576,18.383571428570576,-1.0,2024
2024-04-05,short,2024-04-05 13:34:00+00:00,2024-04-05 13:41:00+00:00,17942.5,17963.946428571428,17963.946428571428,17988.8,17942.5,214.46428571428572,1.035117329994011,stop,-21.446428571427532,21.446428571427532,-1.0,2024
2024-04-08,short,2024-04-08 13:34:00+00:00,2024-04-08 14:01:00+00:00,18114.0,18134.475714285716,18134.475714285716,18161.4,18114.0,204.757142857143,1.0435019328142865,stop,-20.475714285716094,20.475714285716094,-1.0,2024
2024-04-09,short,2024-04-09 13:34:00+00:00,2024-04-09 13:37:00+00:00,18179.5,18199.72,18199.72,18231.7,18179.5,202.20000000000022,1.029713170308518,stop,-20.220000000001164,20.220000000001164,-1.0,2024
2024-04-10,long,2024-04-10 13:34:00+00:00,2024-04-10 13:45:00+00:00,17998.3,17977.27357142857,17977.27357142857,17998.3,17950.3,210.26428571428602,1.0509079118028535,stop,-21.02642857142928,21.02642857142928,-1.0,2024
2024-04-11,long,2024-04-11 13:34:00+00:00,2024-04-11 14:00:00+00:00,18106.2,18082.655000000002,18082.655000000002,18106.2,18058.8,235.45000000000022,1.0160865120783344,stop,-23.544999999998254,23.544999999998254,-1.0,2024
2024-04-16,long,2024-04-16 13:34:00+00:00,2024-04-16 13:37:00+00:00,17731.3,17701.680714285714,17701.680714285714,17731.3,17694.6,296.1928571428572,1.0161107818309176,stop,-29.61928571428507,29.61928571428507,-1.0,2024
2024-04-18,short,2024-04-18 13:34:00+00:00,2024-04-18 14:15:00+00:00,17477.7,17508.695714285714,17508.695714285714,17530.5,17477.7,309.9571428571427,1.0028804479500364,stop,-30.995714285712893,30.995714285712893,-1.0,2024
2024-04-19,short,2024-04-19 13:34:00+00:00,2024-04-19 13:43:00+00:00,17303.7,17336.679285714286,17336.679285714286,17350.9,17303.7,329.7928571428568,1.0386951147417638,stop,-32.97928571428565,32.97928571428565,-1.0,2024
2024-04-24,long,2024-04-24 13:34:00+00:00,2024-04-24 13:56:00+00:00,17622.6,17589.36357142857,17589.36357142857,17622.6,17583.9,332.3642857142851,1.0121157130657559,stop,-33.236428571428405,33.236428571428405,-1.0,2024
2024-04-26,long,2024-04-26 13:34:00+00:00,2024-04-26 19:59:00+00:00,17611.0,17715.8,17574.31,17611.0,17544.2,366.8999999999991,1.0290839613629126,eod,104.79999999999927,36.68999999999869,2.8563641319161355,2024
2024-05-02,short,2024-05-02 13:34:00+00:00,2024-05-02 17:13:00+00:00,17438.9,17471.59142857143,17471.59142857143,17496.2,17438.9,326.91428571428514,1.003153731024161,stop,-32.69142857143015,32.69142857143015,-1.0,2024
2024-05-03,short,2024-05-03 13:34:00+00:00,2024-05-03 14:29:00+00:00,17817.3,17851.61142857143,17851.61142857143,17862.0,17817.3,343.1142857142851,1.0225852955309949,stop,-34.31142857142913,34.31142857142913,-1.0,2024
2024-05-21,long,2024-05-21 13:34:00+00:00,2024-05-21 13:45:00+00:00,18639.0,18623.870714285713,18623.870714285713,18639.0,18607.0,151.29285714285703,1.0042624789680312,stop,-15.129285714287107,15.129285714287107,-1.0,2024
2024-05-23,short,2024-05-23 13:34:00+00:00,2024-05-23 13:35:00+00:00,18864.8,18880.96857142857,18880.96857142857,18914.4,18864.8,161.68571428571417,1.0440839208358108,stop,-16.16857142857043,16.16857142857043,-1.0,2024
2024-05-24,long,2024-05-24 13:34:00+00:00,2024-05-24 13:35:00+00:00,18710.6,18692.38142857143,18692.38142857143,18710.6,18669.6,182.18571428571417,1.0407473663287616,stop,-18.218571428569703,18.218571428569703,-1.0,2024
2024-05-28,short,2024-05-28 13:34:00+00:00,2024-05-28 14:50:00+00:00,18849.9,18867.67785714286,18867.67785714286,18883.2,18849.9,177.77857142857127,1.0533032587404285,stop,-17.7778571428571,17.7778571428571,-1.0,2024
2024-05-29,long,2024-05-29 13:34:00+00:00,2024-05-29 13:36:00+00:00,18754.7,18736.117857142857,18736.117857142857,18754.7,18711.0,185.82142857142858,1.0624833505993785,stop,-18.58214285714348,18.58214285714348,-1.0,2024
2024-05-30,short,2024-05-30 13:34:00+00:00,2024-05-30 13:39:00+00:00,18668.2,18687.654285714285,18687.654285714285,18720.5,18668.2,194.54285714285703,1.0429230223483505,stop,-19.454285714284197,19.454285714284197,-1.0,2024
2024-05-31,short,2024-05-31 13:34:00+00:00,2024-05-31 13:46:00+00:00,18528.8,18548.25857142857,18548.25857142857,18568.3,18528.8,194.58571428571435,1.0668830210945568,stop,-19.458571428571304,19.458571428571304,-1.0,2024
2024-06-03,long,2024-06-03 13:34:00+00:00,2024-06-03 13:51:00+00:00,18692.0,18672.047857142858,18672.047857142858,18692.0,18659.7,199.52142857142877,1.0284702758518955,stop,-19.952142857142462,19.952142857142462,-1.0,2024
2024-06-04,short,2024-06-04 13:34:00+00:00,2024-06-04 13:36:00+00:00,18550.0,18571.22857142857,18571.22857142857,18613.2,18550.0,212.28571428571453,1.0398438193273583,stop,-21.22857142857174,21.22857142857174,-1.0,2024
2024-06-05,short,2024-06-05 13:34:00+00:00,2024-06-05 13:45:00+00:00,18785.8,18808.472142857143,18808.472142857143,18815.2,18785.8,226.721428571429,1.0318716831213495,stop,-22.672142857143626,22.672142857143626,-1.0,2024
2024-06-06,long,2024-06-06 13:34:00+00:00,2024-06-06 13:45:00+00:00,19079.5,19055.037857142856,19055.037857142856,19079.5,19052.5,244.62142857142888,1.0530368089075781,stop,-24.4621428571445,24.4621428571445,-1.0,2024
2024-06-10,long,2024-06-10 13:34:00+00:00,2024-06-10 13:44:00+00:00,18991.2,18970.022857142856,18970.022857142856,18991.2,18952.5,211.77142857142903,1.0632024951450598,stop,-21.177142857144645,21.177142857144645,-1.0,2024
2024-06-11,long,2024-06-11 13:34:00+00:00,2024-06-11 13:39:00+00:00,19061.0,19040.452857142856,19040.452857142856,19061.0,19023.8,205.471428571429,1.0517804110676585,stop,-20.547142857143626,20.547142857143626,-1.0,2024
2024-06-12,long,2024-06-12 13:34:00+00:00,2024-06-12 19:59:00+00:00,19416.7,19471.3,19394.550714285713,19416.7,19354.9,221.4928571428575,1.0654002872805088,eod,54.599999999998545,22.149285714287544,2.465090780095832,2024
2024-06-13,short,2024-06-13 13:34:00+00:00,2024-06-13 13:38:00+00:00,19608.8,19633.025714285715,19633.025714285715,19628.2,19608.8,242.257142857143,1.0941159207630227,stop,-24.225714285716094,24.225714285716094,-1.0,2024
2024-06-14,long,2024-06-14 13:34:00+00:00,2024-06-14 19:59:00+00:00,19563.7,19670.3,19539.306428571428,19563.7,19537.3,243.93571428571445,1.0803634232121921,eod,106.59999999999854,24.393571428572614,4.370003806623253,2024
2024-06-17,short,2024-06-17 13:34:00+00:00,2024-06-17 14:06:00+00:00,19669.9,19692.51642857143,19692.51642857143,19703.8,19669.9,226.1642857142859,1.016141600801514,stop,-22.616428571429424,22.616428571429424,-1.0,2024
2024-06-18,long,2024-06-18 13:34:00+00:00,2024-06-18 13:39:00+00:00,19946.8,19924.606428571427,19924.606428571427,19946.8,19916.5,221.93571428571445,1.0378003055131233,stop,-22.193571428571886,22.193571428571886,-1.0,2024
2024-06-20,short,2024-06-20 13:34:00+00:00,2024-06-20 13:37:00+00:00,19941.9,19962.53142857143,19962.53142857143,19994.8,19941.9,206.31428571428583,1.0579886455798864,stop,-20.63142857142884,20.63142857142884,-1.0,2024
2024-06-21,long,2024-06-21 13:34:00+00:00,2024-06-21 13:37:00+00:00,19764.7,19742.94785714286,19742.94785714286,19764.7,19728.3,217.52142857142852,1.0697539797395081,stop,-21.752142857141735,21.752142857141735,-1.0,2024
2024-06-24,long,2024-06-24 13:34:00+00:00,2024-06-24 14:17:00+00:00,19713.8,19693.719285714284,19693.719285714284,19713.8,19658.1,200.8071428571428,1.0639193083573488,stop,-20.080714285715658,20.080714285715658,-1.0,2024
2024-06-25,short,2024-06-25 13:34:00+00:00,2024-06-25 13:43:00+00:00,19565.3,19585.999285714286,19585.999285714286,19590.5,19565.3,206.992857142857,1.0439901223224028,stop,-20.699285714286816,20.699285714286816,-1.0,2024
2024-06-26,short,2024-06-26 13:34:00+00:00,2024-06-26 15:15:00+00:00,19674.5,19696.871428571427,19696.871428571427,19705.7,19674.5,223.71428571428547,1.0615107192947306,stop,-22.371428571426804,22.371428571426804,-1.0,2024
2024-06-27,long,2024-06-27 13:34:00+00:00,2024-06-27 13:51:00+00:00,19813.3,19790.659285714286,19790.659285714286,19813.3,19748.5,226.40714285714265,1.0454260115277065,stop,-22.64071428571333,22.64071428571333,-1.0,2024
2024-06-28,short,2024-06-28 13:34:00+00:00,2024-06-28 16:26:00+00:00,19799.8,19822.117142857143,19822.117142857143,19834.8,19799.8,223.1714285714284,1.0731679432948438,stop,-22.317142857144063,22.317142857144063,-1.0,2024
2024-07-01,short,2024-07-01 13:34:00+00:00,2024-07-01 13:40:00+00:00,19706.0,19727.284285714286,19727.284285714286,19763.5,19706.0,212.84285714285656,1.0545185100743824,stop,-21.284285714285943,21.284285714285943,-1.0,2024
2024-07-02,long,2024-07-02 13:34:00+00:00,2024-07-02 13:37:00+00:00,19823.2,19801.444285714286,19801.444285714286,19823.2,19753.5,217.55714285714228,1.0761577166898826,stop,-21.75571428571493,21.75571428571493,-1.0,2024
2024-07-03,long,2024-07-03 13:34:00+00:00,2024-07-03 14:00:00+00:00,20054.0,20030.147142857142,20030.147142857142,20054.0,20004.9,238.528571428571,1.0625478248547542,stop,-23.85285714285783,23.85285714285783,-1.0,2024
2024-07-05,long,2024-07-05 13:34:00+00:00,2024-07-05 13:45:00+00:00,20268.4,20246.057142857146,20246.057142857146,20268.4,20231.7,223.42857142857116,1.0998981242883683,stop,-22.34285714285579,22.34285714285579,-1.0,2024
2024-07-08,short,2024-07-08 13:34:00+00:00,2024-07-08 13:50:00+00:00,20416.1,20437.067857142854,20437.067857142854,20445.2,20416.1,209.67857142857116,1.0939858631843777,stop,-20.96785714285579,20.96785714285579,-1.0,2024
2024-07-09,long,2024-07-09 13:34:00+00:00,2024-07-09 13:35:00+00:00,20567.0,20546.05285714286,20546.05285714286,20567.0,20524.7,209.47142857142822,1.0514282285165628,stop,-20.947142857141444,20.947142857141444,-1.0,2024
2024-07-10,short,2024-07-10 13:34:00+00:00,2024-07-10 13:45:00+00:00,20541.6,20562.87357142857,20562.87357142857,20572.7,20541.6,212.73571428571398,1.0290282832335156,stop,-21.273571428569994,21.273571428569994,-1.0,2024
2024-07-11,short,2024-07-11 13:34:00+00:00,2024-07-11 13:44:00+00:00,20675.7,20696.379285714287,20696.379285714287,20708.7,20675.7,206.79285714285703,1.0821450090379594,stop,-20.67928571428638,20.67928571428638,-1.0,2024
2024-07-12,short,2024-07-12 13:34:00+00:00,2024-07-12 13:36:00+00:00,20241.0,20263.961428571427,20263.961428571427,20283.2,20241.0,229.61428571428561,1.0917008049961328,stop,-22.96142857142695,22.96142857142695,-1.0,2024
2024-07-15,long,2024-07-15 13:34:00+00:00,2024-07-15 13:43:00+00:00,20462.0,20438.509285714284,20438.509285714284,20462.0,20423.8,234.90714285714265,1.0714449016918153,stop,-23.490714285715512,23.490714285715512,-1.0,2024
2024-07-16,long,2024-07-16 13:34:00+00:00,2024-07-16 13:43:00+00:00,20496.4,20473.457142857143,20473.457142857143,20496.4,20456.7,229.42857142857116,1.04581872095344,stop,-22.942857142857974,22.942857142857974,-1.0,2024
2024-07-17,short,2024-07-17 13:34:00+00:00,2024-07-17 13:35:00+00:00,20062.0,20085.984285714287,20085.984285714287,20095.5,20062.0,239.8428571428571,1.089430430316174,stop,-23.98428571428667,23.98428571428667,-1.0,2024
2024-07-18,short,2024-07-18 13:34:00+00:00,2024-07-18 19:59:00+00:00,19924.1,19724.9,19950.264285714286,19979.1,19924.1,261.64285714285717,1.0963759458383113,eod,199.1999999999971,26.16428571428696,7.613431613431139,2024
2024-07-19,long,2024-07-19 13:34:00+00:00,2024-07-19 13:37:00+00:00,19742.0,19715.452142857142,19715.452142857142,19742.0,19670.5,265.47857142857146,1.1124485450674237,stop,-26.547857142857538,26.547857142857538,-1.0,2024
